name,yeartmp,value,lastValue,rank,year,date
freeTown_ask,2012.04,539900,499900,4,41,May 2012
freeTown_ask,2012.03,499900,499000,4,40,April 2012
freeTown_ask,2012.02,499000,499000,4,39,March 2012
freeTown_ask,2012.01,499000,469950,4,38,February 2012
freeTown_ask,2012.0,469950,438800,4,37,January 2012
freeTown_ask,2011.11,438800,499000,3,36,December 2011
freeTown_ask,2011.1,499000,479000,4,35,November 2011
freeTown_ask,2011.09,479000,449900,4,34,October 2011
freeTown_ask,2011.08,449900,450000,4,33,September 2011
freeTown_ask,2011.07,450000,449000,4,32,August 2011
freeTown_ask,2011.06,449000,474950,4,31,July 2011
freeTown_ask,2011.05,474950,499000,4,30,June 2011
freeTown_ask,2011.04,499000,478800,4,29,May 2011
freeTown_ask,2011.03,478800,469000,4,28,April 2011
freeTown_ask,2011.02,469000,469900,4,27,March 2011
freeTown_ask,2011.01,469900,439900,4,26,February 2011
freeTown_ask,2011.0,439900,439999,3,25,January 2011
freeTown_ask,2010.11,439999,453850,4,24,December 2010
freeTown_ask,2010.1,453850,449000,3,23,November 2010
freeTown_ask,2010.09,449000,449900,4,22,October 2010
freeTown_ask,2010.08,449900,429000,4,21,September 2010
freeTown_ask,2010.07,429000,438900,3,20,August 2010
freeTown_ask,2010.06,438900,455950,3,19,July 2010
freeTown_ask,2010.05,455950,452900,4,18,June 2010
freeTown_ask,2010.04,452900,439000,3,17,May 2010
freeTown_ask,2010.03,439000,439000,4,16,April 2010
freeTown_ask,2010.02,439000,439900,4,15,March 2010
freeTown_ask,2010.01,439900,397000,4,14,February 2010
freeTown_ask,2010.0,397000,394350,4,13,January 2010
freeTown_ask,2009.11,394350,439900,4,12,December 2009
freeTown_ask,2009.1,439900,419000,4,11,November 2009
freeTown_ask,2009.09,419000,399900,4,10,October 2009
freeTown_ask,2009.08,399900,379999,4,9,September 2009
freeTown_ask,2009.07,379999,389000,4,8,August 2009
freeTown_ask,2009.06,389000,399999,3,7,July 2009
freeTown_ask,2009.05,399999,399900,4,6,June 2009
freeTown_ask,2009.04,399900,394950,4,5,May 2009
freeTown_ask,2009.03,394950,389900,3,4,April 2009
freeTown_ask,2009.02,389900,389900,3,3,March 2009
freeTown_ask,2009.01,389900,399450,3,2,February 2009
freeTown_ask,2009.0,399450,399450,2,1,January 2009
freeTown_sold,2019.1,942000,987500,3,131,November 2019
freeTown_sold,2019.09,987500,969000,3,130,October 2019
freeTown_sold,2019.08,969000,895000,3,129,September 2019
freeTown_sold,2019.07,895000,907500,3,128,August 2019
freeTown_sold,2019.06,907500,953250,3,127,July 2019
freeTown_sold,2019.05,953250,953000,3,126,June 2019
freeTown_sold,2019.04,953000,910000,3,125,May 2019
freeTown_sold,2019.03,910000,940000,3,124,April 2019
freeTown_sold,2019.02,940000,969000,3,123,March 2019
freeTown_sold,2019.01,969000,890000,3,122,February 2019
freeTown_sold,2019.0,890000,824000,3,121,January 2019
freeTown_sold,2018.11,824000,920000,3,120,December 2018
freeTown_sold,2018.1,920000,887500,3,119,November 2018
freeTown_sold,2018.09,887500,851500,3,118,October 2018
freeTown_sold,2018.08,851500,810000,3,117,September 2018
freeTown_sold,2018.07,810000,855000,3,116,August 2018
freeTown_sold,2018.06,855000,909200,3,115,July 2018
freeTown_sold,2018.05,909200,919500,3,114,June 2018
freeTown_sold,2018.04,919500,923000,3,113,May 2018
freeTown_sold,2018.03,923000,900000,3,112,April 2018
freeTown_sold,2018.02,900000,899000,3,111,March 2018
freeTown_sold,2018.01,899000,860000,3,110,February 2018
freeTown_sold,2018.0,860000,780000,3,109,January 2018
freeTown_sold,2017.11,780000,833375,4,108,December 2017
freeTown_sold,2017.1,833375,895000,3,107,November 2017
freeTown_sold,2017.09,895000,850000,3,106,October 2017
freeTown_sold,2017.08,850000,849000,3,105,September 2017
freeTown_sold,2017.07,849000,820000,3,104,August 2017
freeTown_sold,2017.06,820000,860000,3,103,July 2017
freeTown_sold,2017.05,860000,940000,3,102,June 2017
freeTown_sold,2017.04,940000,960000,3,101,May 2017
freeTown_sold,2017.03,960000,950000,3,100,April 2017
freeTown_sold,2017.02,950000,905000,3,99,March 2017
freeTown_sold,2017.01,905000,845511,3,98,February 2017
freeTown_sold,2017.0,845511,752000,3,97,January 2017
freeTown_sold,2016.11,752000,800550,3,96,December 2016
freeTown_sold,2016.1,800550,795000,3,95,November 2016
freeTown_sold,2016.09,795000,790500,3,94,October 2016
freeTown_sold,2016.08,790500,707000,3,93,September 2016
freeTown_sold,2016.07,707000,760000,3,92,August 2016
freeTown_sold,2016.06,760000,800000,3,91,July 2016
freeTown_sold,2016.05,800000,780000,3,90,June 2016
freeTown_sold,2016.04,780000,760000,3,89,May 2016
freeTown_sold,2016.03,760000,745000,3,88,April 2016
freeTown_sold,2016.02,745000,742000,3,87,March 2016
freeTown_sold,2016.01,742000,644500,3,86,February 2016
freeTown_sold,2016.0,644500,688000,3,85,January 2016
freeTown_sold,2015.11,688000,685000,3,84,December 2015
freeTown_sold,2015.1,685000,695000,3,83,November 2015
freeTown_sold,2015.09,695000,699000,3,82,October 2015
freeTown_sold,2015.08,699000,622500,3,81,September 2015
freeTown_sold,2015.07,622500,650000,3,80,August 2015
freeTown_sold,2015.06,650000,680000,3,79,July 2015
freeTown_sold,2015.05,680000,691500,3,78,June 2015
freeTown_sold,2015.04,691500,658800,3,77,May 2015
freeTown_sold,2015.03,658800,672000,3,76,April 2015
freeTown_sold,2015.02,672000,657000,3,75,March 2015
freeTown_sold,2015.01,657000,635000,3,74,February 2015
freeTown_sold,2015.0,635000,571800,3,73,January 2015
freeTown_sold,2014.11,571800,616000,3,72,December 2014
freeTown_sold,2014.1,616000,640000,3,71,November 2014
freeTown_sold,2014.09,640000,640000,3,70,October 2014
freeTown_sold,2014.08,640000,571250,3,69,September 2014
freeTown_sold,2014.07,571250,599000,3,68,August 2014
freeTown_sold,2014.06,599000,619000,3,67,July 2014
freeTown_sold,2014.05,619000,620000,3,66,June 2014
freeTown_sold,2014.04,620000,611950,3,65,May 2014
freeTown_sold,2014.03,611950,599500,3,64,April 2014
freeTown_sold,2014.02,599500,625000,3,63,March 2014
freeTown_sold,2014.01,625000,540000,3,62,February 2014
freeTown_sold,2014.0,540000,565500,3,61,January 2014
freeTown_sold,2013.11,565500,580000,3,60,December 2013
freeTown_sold,2013.1,580000,575500,3,59,November 2013
freeTown_sold,2013.09,575500,570100,3,58,October 2013
freeTown_sold,2013.08,570100,512500,3,57,September 2013
freeTown_sold,2013.07,512500,545000,4,56,August 2013
freeTown_sold,2013.06,545000,547373,3,55,July 2013
freeTown_sold,2013.05,547373,560000,3,54,June 2013
freeTown_sold,2013.04,560000,540000,3,53,May 2013
freeTown_sold,2013.03,540000,549000,3,52,April 2013
freeTown_sold,2013.02,549000,542000,3,51,March 2013
freeTown_sold,2013.01,542000,540000,3,50,February 2013
freeTown_sold,2013.0,540000,522500,3,49,January 2013
freeTown_sold,2012.11,522500,529000,4,48,December 2012
freeTown_sold,2012.1,529000,525000,4,47,November 2012
freeTown_sold,2012.09,525000,529500,4,46,October 2012
freeTown_sold,2012.08,529500,478000,3,45,September 2012
freeTown_sold,2012.07,478000,495500,4,44,August 2012
freeTown_sold,2012.06,495500,515000,4,43,July 2012
freeTown_sold,2012.05,515000,555000,3,42,June 2012
freeTown_sold,2012.04,555000,543000,3,41,May 2012
freeTown_sold,2012.03,543000,518000,3,40,April 2012
freeTown_sold,2012.02,518000,512000,3,39,March 2012
freeTown_sold,2012.01,512000,474250,3,38,February 2012
freeTown_sold,2012.0,474250,437000,3,37,January 2012
freeTown_sold,2011.11,437000,512000,4,36,December 2011
freeTown_sold,2011.1,512000,484000,3,35,November 2011
freeTown_sold,2011.09,484000,455000,3,34,October 2011
freeTown_sold,2011.08,455000,452000,3,33,September 2011
freeTown_sold,2011.07,452000,450000,3,32,August 2011
freeTown_sold,2011.06,450000,477000,3,31,July 2011
freeTown_sold,2011.05,477000,505309,3,30,June 2011
freeTown_sold,2011.04,505309,490000,3,29,May 2011
freeTown_sold,2011.03,490000,475000,3,28,April 2011
freeTown_sold,2011.02,475000,470000,3,27,March 2011
freeTown_sold,2011.01,470000,438000,3,26,February 2011
freeTown_sold,2011.0,438000,440000,4,25,January 2011
freeTown_sold,2010.11,440000,451750,3,24,December 2010
freeTown_sold,2010.1,451750,450500,4,23,November 2010
freeTown_sold,2010.09,450500,451500,3,22,October 2010
freeTown_sold,2010.08,451500,420000,3,21,September 2010
freeTown_sold,2010.07,420000,425000,4,20,August 2010
freeTown_sold,2010.06,425000,460750,4,19,July 2010
freeTown_sold,2010.05,460750,452500,3,18,June 2010
freeTown_sold,2010.04,452500,445000,4,17,May 2010
freeTown_sold,2010.03,445000,449000,3,16,April 2010
freeTown_sold,2010.02,449000,462000,3,15,March 2010
freeTown_sold,2010.01,462000,400000,3,14,February 2010
freeTown_sold,2010.0,400000,399393,3,13,January 2010
freeTown_sold,2009.11,399393,455000,3,12,December 2009
freeTown_sold,2009.1,455000,427000,3,11,November 2009
freeTown_sold,2009.09,427000,420000,3,10,October 2009
freeTown_sold,2009.08,420000,385000,3,9,September 2009
freeTown_sold,2009.07,385000,388000,3,8,August 2009
freeTown_sold,2009.06,388000,410000,4,7,July 2009
freeTown_sold,2009.05,410000,399900,3,6,June 2009
freeTown_sold,2009.04,399900,388000,3,5,May 2009
freeTown_sold,2009.03,388000,378000,4,4,April 2009
freeTown_sold,2009.02,378000,379500,4,3,March 2009
freeTown_sold,2009.01,379500,383500,4,2,February 2009
freeTown_sold,2009.0,383500,383500,4,1,January 2009
detached_ask,2019.1,999900,999000,2,131,November 2019
detached_ask,2019.09,999000,999888,2,130,October 2019
detached_ask,2019.08,999888,959800,2,129,September 2019
detached_ask,2019.07,959800,979000,2,128,August 2019
detached_ask,2019.06,979000,1049000,1,127,July 2019
detached_ask,2019.05,1049000,1034000,2,126,June 2019
detached_ask,2019.04,1034000,999000,2,125,May 2019
detached_ask,2019.03,999000,974900,2,124,April 2019
detached_ask,2019.02,974900,1039000,2,123,March 2019
detached_ask,2019.01,1039000,929000,2,122,February 2019
detached_ask,2019.0,929000,929900,1,121,January 2019
detached_ask,2018.11,929900,999900,1,120,December 2018
detached_ask,2018.1,999900,999990,2,119,November 2018
detached_ask,2018.09,999990,1031900,2,118,October 2018
detached_ask,2018.08,1031900,925000,2,117,September 2018
detached_ask,2018.07,925000,959900,2,116,August 2018
detached_ask,2018.06,959900,999894,1,115,July 2018
detached_ask,2018.05,999894,999999,2,114,June 2018
detached_ask,2018.04,999999,999900,2,113,May 2018
detached_ask,2018.03,999900,998000,2,112,April 2018
detached_ask,2018.02,998000,995000,2,111,March 2018
detached_ask,2018.01,995000,999000,2,110,February 2018
detached_ask,2018.0,999000,950000,1,109,January 2018
detached_ask,2017.11,950000,949900,1,108,December 2017
detached_ask,2017.1,949900,998000,1,107,November 2017
detached_ask,2017.09,998000,998000,2,106,October 2017
detached_ask,2017.08,998000,899900,2,105,September 2017
detached_ask,2017.07,899900,984000,1,104,August 2017
detached_ask,2017.06,984000,1049000,1,103,July 2017
detached_ask,2017.05,1049000,999000,2,102,June 2017
detached_ask,2017.04,999000,1078000,2,101,May 2017
detached_ask,2017.03,1078000,998800,2,100,April 2017
detached_ask,2017.02,998800,999000,2,99,March 2017
detached_ask,2017.01,999000,899999,2,98,February 2017
detached_ask,2017.0,899999,899950,2,97,January 2017
detached_ask,2016.11,899950,938800,2,96,December 2016
detached_ask,2016.1,938800,919000,2,95,November 2016
detached_ask,2016.09,919000,898000,2,94,October 2016
detached_ask,2016.08,898000,799990,2,93,September 2016
detached_ask,2016.07,799990,834000,2,92,August 2016
detached_ask,2016.06,834000,879900,2,91,July 2016
detached_ask,2016.05,879900,888900,2,90,June 2016
detached_ask,2016.04,888900,899000,2,89,May 2016
detached_ask,2016.03,899000,828888,2,88,April 2016
detached_ask,2016.02,828888,871500,2,87,March 2016
detached_ask,2016.01,871500,779000,2,86,February 2016
detached_ask,2016.0,779000,739000,2,85,January 2016
detached_ask,2015.11,739000,795000,2,84,December 2015
detached_ask,2015.1,795000,799450,2,83,November 2015
detached_ask,2015.09,799450,769700,2,82,October 2015
detached_ask,2015.08,769700,731000,2,81,September 2015
detached_ask,2015.07,731000,749000,2,80,August 2015
detached_ask,2015.06,749000,769000,1,79,July 2015
detached_ask,2015.05,769000,799000,2,78,June 2015
detached_ask,2015.04,799000,781513,2,77,May 2015
detached_ask,2015.03,781513,779450,2,76,April 2015
detached_ask,2015.02,779450,763950,2,75,March 2015
detached_ask,2015.01,763950,732000,2,74,February 2015
detached_ask,2015.0,732000,679999,2,73,January 2015
detached_ask,2014.11,679999,699900,1,72,December 2014
detached_ask,2014.1,699900,720000,2,71,November 2014
detached_ask,2014.09,720000,699900,2,70,October 2014
detached_ask,2014.08,699900,649900,2,69,September 2014
detached_ask,2014.07,649900,669000,2,68,August 2014
detached_ask,2014.06,669000,699000,2,67,July 2014
detached_ask,2014.05,699000,699900,2,66,June 2014
detached_ask,2014.04,699900,699900,2,65,May 2014
detached_ask,2014.03,699900,679000,2,64,April 2014
detached_ask,2014.02,679000,740000,2,63,March 2014
detached_ask,2014.01,740000,696500,2,62,February 2014
detached_ask,2014.0,696500,629450,2,61,January 2014
detached_ask,2013.11,629450,649900,1,60,December 2013
detached_ask,2013.1,649900,649900,2,59,November 2013
detached_ask,2013.09,649900,649900,2,58,October 2013
detached_ask,2013.08,649900,598400,2,57,September 2013
detached_ask,2013.07,598400,599900,1,56,August 2013
detached_ask,2013.06,599900,658000,2,55,July 2013
detached_ask,2013.05,658000,650000,1,54,June 2013
detached_ask,2013.04,650000,675000,2,53,May 2013
detached_ask,2013.03,675000,659950,2,52,April 2013
detached_ask,2013.02,659950,658944,2,51,March 2013
detached_ask,2013.01,658944,599000,2,50,February 2013
detached_ask,2013.0,599000,552500,2,49,January 2013
detached_ask,2012.11,552500,592495,1,48,December 2012
detached_ask,2012.1,592495,609000,1,47,November 2012
detached_ask,2012.09,609000,599900,2,46,October 2012
detached_ask,2012.08,599900,554900,2,45,September 2012
detached_ask,2012.07,554900,584900,1,44,August 2012
detached_ask,2012.06,584900,599000,1,43,July 2012
detached_ask,2012.05,599000,629000,1,42,June 2012
detached_ask,2012.04,629000,639000,2,41,May 2012
detached_ask,2012.03,639000,599900,2,40,April 2012
detached_ask,2012.02,599900,619900,2,39,March 2012
detached_ask,2012.01,619900,569900,2,38,February 2012
detached_ask,2012.0,569900,544000,2,37,January 2012
detached_ask,2011.11,544000,599000,1,36,December 2011
detached_ask,2011.1,599000,579000,1,35,November 2011
detached_ask,2011.09,579000,549900,1,34,October 2011
detached_ask,2011.08,549900,528500,2,33,September 2011
detached_ask,2011.07,528500,548900,2,32,August 2011
detached_ask,2011.06,548900,569000,1,31,July 2011
detached_ask,2011.05,569000,569900,2,30,June 2011
detached_ask,2011.04,569900,579000,2,29,May 2011
detached_ask,2011.03,579000,549000,1,28,April 2011
detached_ask,2011.02,549000,549000,2,27,March 2011
detached_ask,2011.01,549000,489900,1,26,February 2011
detached_ask,2011.0,489900,479000,1,25,January 2011
detached_ask,2010.11,479000,524000,1,24,December 2010
detached_ask,2010.1,524000,529000,1,23,November 2010
detached_ask,2010.09,529000,539000,1,22,October 2010
detached_ask,2010.08,539000,459900,1,21,September 2010
detached_ask,2010.07,459900,495950,1,20,August 2010
detached_ask,2010.06,495950,499900,1,19,July 2010
detached_ask,2010.05,499900,529000,1,18,June 2010
detached_ask,2010.04,529000,519000,1,17,May 2010
detached_ask,2010.03,519000,499900,2,16,April 2010
detached_ask,2010.02,499900,499900,2,15,March 2010
detached_ask,2010.01,499900,469900,2,14,February 2010
detached_ask,2010.0,469900,469000,2,13,January 2010
detached_ask,2009.11,469000,488500,2,12,December 2009
detached_ask,2009.1,488500,489000,1,11,November 2009
detached_ask,2009.09,489000,479900,2,10,October 2009
detached_ask,2009.08,479900,449000,1,9,September 2009
detached_ask,2009.07,449000,446900,1,8,August 2009
detached_ask,2009.06,446900,469000,1,7,July 2009
detached_ask,2009.05,469000,474900,1,6,June 2009
detached_ask,2009.04,474900,469900,1,5,May 2009
detached_ask,2009.03,469900,437500,1,4,April 2009
detached_ask,2009.02,437500,419000,1,3,March 2009
detached_ask,2009.01,419000,405000,1,2,February 2009
detached_ask,2009.0,405000,405000,1,1,January 2009
detached_sold,2019.1,1070000,1030000,1,131,November 2019
detached_sold,2019.09,1030000,1075000,1,130,October 2019
detached_sold,2019.08,1075000,960000,1,129,September 2019
detached_sold,2019.07,960000,965000,1,128,August 2019
detached_sold,2019.06,965000,1050000,2,127,July 2019
detached_sold,2019.05,1050000,1070000,1,126,June 2019
detached_sold,2019.04,1070000,1050000,1,125,May 2019
detached_sold,2019.03,1050000,990000,1,124,April 2019
detached_sold,2019.02,990000,1050000,1,123,March 2019
detached_sold,2019.01,1050000,925000,1,122,February 2019
detached_sold,2019.0,925000,891500,2,121,January 2019
detached_sold,2018.11,891500,1035000,2,120,December 2018
detached_sold,2018.1,1035000,1057000,1,119,November 2018
detached_sold,2018.09,1057000,1050000,1,118,October 2018
detached_sold,2018.08,1050000,925000,1,117,September 2018
detached_sold,2018.07,925000,947000,1,116,August 2018
detached_sold,2018.06,947000,1055000,2,115,July 2018
detached_sold,2018.05,1055000,1060000,1,114,June 2018
detached_sold,2018.04,1060000,1070250,1,113,May 2018
detached_sold,2018.03,1070250,1000000,1,112,April 2018
detached_sold,2018.02,1000000,999999,1,111,March 2018
detached_sold,2018.01,999999,981500,1,110,February 2018
detached_sold,2018.0,981500,945944,2,109,January 2018
detached_sold,2017.11,945944,947000,2,108,December 2017
detached_sold,2017.1,947000,998000,2,107,November 2017
detached_sold,2017.09,998000,1000000,1,106,October 2017
detached_sold,2017.08,1000000,895000,1,105,September 2017
detached_sold,2017.07,895000,957500,2,104,August 2017
detached_sold,2017.06,957500,1075000,2,103,July 2017
detached_sold,2017.05,1075000,1102500,1,102,June 2017
detached_sold,2017.04,1102500,1275000,1,101,May 2017
detached_sold,2017.03,1275000,1250500,1,100,April 2017
detached_sold,2017.02,1250500,1255000,1,99,March 2017
detached_sold,2017.01,1255000,1012000,1,98,February 2017
detached_sold,2017.0,1012000,950000,1,97,January 2017
detached_sold,2016.11,950000,1003800,1,96,December 2016
detached_sold,2016.1,1003800,1000000,1,95,November 2016
detached_sold,2016.09,1000000,954000,1,94,October 2016
detached_sold,2016.08,954000,865000,1,93,September 2016
detached_sold,2016.07,865000,885000,1,92,August 2016
detached_sold,2016.06,885000,940000,1,91,July 2016
detached_sold,2016.05,940000,960000,1,90,June 2016
detached_sold,2016.04,960000,961000,1,89,May 2016
detached_sold,2016.03,961000,880000,1,88,April 2016
detached_sold,2016.02,880000,920000,1,87,March 2016
detached_sold,2016.01,920000,787000,1,86,February 2016
detached_sold,2016.0,787000,740000,1,85,January 2016
detached_sold,2015.11,740000,795000,1,84,December 2015
detached_sold,2015.1,795000,820050,1,83,November 2015
detached_sold,2015.09,820050,791500,1,82,October 2015
detached_sold,2015.08,791500,753000,1,81,September 2015
detached_sold,2015.07,753000,740000,1,80,August 2015
detached_sold,2015.06,740000,799900,2,79,July 2015
detached_sold,2015.05,799900,828000,1,78,June 2015
detached_sold,2015.04,828000,810000,1,77,May 2015
detached_sold,2015.03,810000,807500,1,76,April 2015
detached_sold,2015.02,807500,810500,1,75,March 2015
detached_sold,2015.01,810500,746250,1,74,February 2015
detached_sold,2015.0,746250,677000,1,73,January 2015
detached_sold,2014.11,677000,730000,2,72,December 2014
detached_sold,2014.1,730000,740000,1,71,November 2014
detached_sold,2014.09,740000,727000,1,70,October 2014
detached_sold,2014.08,727000,657000,1,69,September 2014
detached_sold,2014.07,657000,680000,1,68,August 2014
detached_sold,2014.06,680000,715000,1,67,July 2014
detached_sold,2014.05,715000,728000,1,66,June 2014
detached_sold,2014.04,728000,730000,1,65,May 2014
detached_sold,2014.03,730000,699500,1,64,April 2014
detached_sold,2014.02,699500,751000,1,63,March 2014
detached_sold,2014.01,751000,699000,1,62,February 2014
detached_sold,2014.0,699000,628000,1,61,January 2014
detached_sold,2013.11,628000,660000,2,60,December 2013
detached_sold,2013.1,660000,659000,1,59,November 2013
detached_sold,2013.09,659000,650000,1,58,October 2013
detached_sold,2013.08,650000,590250,1,57,September 2013
detached_sold,2013.07,590250,610000,2,56,August 2013
detached_sold,2013.06,610000,655000,1,55,July 2013
detached_sold,2013.05,655000,660500,2,54,June 2013
detached_sold,2013.04,660500,682000,1,53,May 2013
detached_sold,2013.03,682000,669500,1,52,April 2013
detached_sold,2013.02,669500,667000,1,51,March 2013
detached_sold,2013.01,667000,599450,1,50,February 2013
detached_sold,2013.0,599450,540500,1,49,January 2013
detached_sold,2012.11,540500,579950,2,48,December 2012
detached_sold,2012.1,579950,617500,2,47,November 2012
detached_sold,2012.09,617500,606950,1,46,October 2012
detached_sold,2012.08,606950,550000,1,45,September 2012
detached_sold,2012.07,550000,575000,2,44,August 2012
detached_sold,2012.06,575000,596056,2,43,July 2012
detached_sold,2012.05,596056,645600,2,42,June 2012
detached_sold,2012.04,645600,650800,1,41,May 2012
detached_sold,2012.03,650800,625000,1,40,April 2012
detached_sold,2012.02,625000,648400,1,39,March 2012
detached_sold,2012.01,648400,571000,1,38,February 2012
detached_sold,2012.0,571000,542000,1,37,January 2012
detached_sold,2011.11,542000,588940,2,36,December 2011
detached_sold,2011.1,588940,570500,2,35,November 2011
detached_sold,2011.09,570500,558500,2,34,October 2011
detached_sold,2011.08,558500,530000,1,33,September 2011
detached_sold,2011.07,530000,541000,1,32,August 2011
detached_sold,2011.06,541000,574000,2,31,July 2011
detached_sold,2011.05,574000,580180,1,30,June 2011
detached_sold,2011.04,580180,575350,1,29,May 2011
detached_sold,2011.03,575350,549450,2,28,April 2011
detached_sold,2011.02,549450,546250,1,27,March 2011
detached_sold,2011.01,546250,484550,2,26,February 2011
detached_sold,2011.0,484550,465000,2,25,January 2011
detached_sold,2010.11,465000,515000,2,24,December 2010
detached_sold,2010.1,515000,520000,2,23,November 2010
detached_sold,2010.09,520000,528500,2,22,October 2010
detached_sold,2010.08,528500,450000,2,21,September 2010
detached_sold,2010.07,450000,480000,2,20,August 2010
detached_sold,2010.06,480000,495000,2,19,July 2010
detached_sold,2010.05,495000,525000,2,18,June 2010
detached_sold,2010.04,525000,520000,2,17,May 2010
detached_sold,2010.03,520000,513000,1,16,April 2010
detached_sold,2010.02,513000,520000,1,15,March 2010
detached_sold,2010.01,520000,484000,1,14,February 2010
detached_sold,2010.0,484000,470000,1,13,January 2010
detached_sold,2009.11,470000,487250,1,12,December 2009
detached_sold,2009.1,487250,490100,2,11,November 2009
detached_sold,2009.09,490100,476750,1,10,October 2009
detached_sold,2009.08,476750,444900,2,9,September 2009
detached_sold,2009.07,444900,439000,2,8,August 2009
detached_sold,2009.06,439000,460288,2,7,July 2009
detached_sold,2009.05,460288,467750,2,6,June 2009
detached_sold,2009.04,467750,458750,2,5,May 2009
detached_sold,2009.03,458750,424344,2,4,April 2009
detached_sold,2009.02,424344,398500,2,3,March 2009
detached_sold,2009.01,398500,395000,2,2,February 2009
detached_sold,2009.0,395000,395000,3,1,January 2009
